ID,WEIGHT
NVDA,-0.00017353664377167062
NXPI,0.009369552966112733
O,0.018994179797068293
OKE,0.014611368537889986
ORCL,0.02065083729045326
ORLY,0.016169275190475223
OXY,0.01784566431490528
PAA,-0.017424721049898693
PARA,0.011972199612690186
PCAR,-0.014150257995125908
PCG,0.00862237611419481
PDD,-0.007412535214904804
PEG,0.02128874601815696
PEP,0.019779166459232545
PFE,0.024297686066813703
PFG,0.0033917532226759414
PG,0.01510520134507925
PGR,-0.02453876433805815
PH,0.001490315545161474
PHG,0.01725753799083214
PLD,0.025120976331636364
PM,-0.006485502932270987
PNC,0.00403006849217403
PPG,0.018322786477300866
PPL,0.006100865056518269
PRU,0.02358274031377121
PSX,-0.009201495541162352
PYPL,0.005399410825483414
QCOM,0.008821608294911135
REGN,0.000579801869830328
RF,0.004408913712798634
RGA,-0.017142783287352963
RJF,0.01806892498029323
ROP,0.019523879544304037
ROST,0.004416885324836917
RSG,0.017085306925629658
RTX,0.020460557690439782
RY,0.011077134885925701
SBUX,-0.02203928410761794
SCCO,0.00982171590931464
SCHW,-0.016476336883642424
SHW,0.024124984983146955
SLB,0.011950149752220814
SLF,0.014070272461334547
SNX,0.0187235759713658
SO,0.01345118665013664
SPG,-0.00356051757682745
SPGI,0.006408886455339264
SPRV,-0.023518183084519736
SRE,-0.0001519967809644955
STLA,0.013478980140855088
STM,0.009523461611886188
STT,0.014810874334295454
STZ,-0.006802510877477954
SU,0.021724059064831155
SVXY,-0.0008460809030622483
SYF,-3.4960049865282503e-07
SYK,-0.00928236638581268
SYY,0.0005686588221558452
T,0.013725217961012736
TD,0.01659780062160698
TECK,-0.01871100275059874
TFC,-0.019098236155178413
TGT,-0.008446312670400965
TJX,-0.01699141951437548
TMO,-0.0162998675076998
TMUS,-0.0026229129065196734
TRGP,0.014001741086613825
TRP,0.0023579514357258517
TRV,-0.016608395455752434
TSLA,0.0236867220016342
TSN,-0.019783006275761
TT,0.018626735364329447
TU,-0.012995719641884538
TXN,-0.01876386415315293
UAL,0.007221688622091271
UBER,0.009766677011496193
UNH,-0.0015131151299126332
UNP,0.020570468710678424
UPS,-0.0029384093118609875
URI,0.014354533639946586
USB,0.013620079137987655
UVXY,0.004944663586882757
V,0.014011850878539562
VIXM,-0.004237936890132702
VIXY,0.024242759433083974
VLO,0.018087177531608233
VRTX,0.01755738024220355
VTRS,0.014495869165515887
VXX,-0.025191321354029295
VXZ,0.01007917177085434
VZ,0.006367982433245635
WBA,-0.0003401531981646178
WBD,-0.005986776821468264
WEC,-0.010633329813189275
WELL,0.006982272224149493
WFC,0.0249499150725426
WM,0.015961479981857814
WMB,0.02389998346660656
WMT,-0.009630211990176666
WRB,0.005840854497452951
WTW,0.01833272571069688
XEL,0.012682080181695162
XOM,-0.004996626767200794
XYZ,0.013257994762621374
ZTS,-0.006720380576910992
